emp_no,first_name,last_name,title,from_date,salary
14655,Jingling,Segond,Senior Staff,1987-06-03,65742
497196,Siamak,Kroon,Senior Staff,1986-01-15,40000
87526,Turgut,Lanphier,Senior Staff,1986-03-15,63579
28298,Holgard,Ritcey,Senior Staff,1988-07-03,79373
87480,Geoff,Mitzlaff,Senior Staff,1988-02-15,67906
497235,Dzung,Molenkamp,Senior Staff,1987-10-06,68953
87454,Terresa,Veeraraghavan,Senior Staff,1986-07-07,40000
87426,Yucai,Hmelo,Senior Staff,1985-09-26,40000
497493,Phuoc,Chandrasekhar,Senior Staff,1997-02-17,54057
497516,Morrie,Szilard,Senior Staff,1985-08-31,63892
28288,Martijn,Niizuma,Senior Staff,1985-04-13,40000
202963,Kinh,Chelton,Senior Staff,1993-09-23,40000
87374,Sampalli,Maraist,Senior Staff,1987-10-10,99927
203000,Tooru,Ibel,Senior Staff,1990-07-09,69892
87366,Aria,Rubsam,Senior Staff,1985-10-12,73278
87337,Huai,Barbanera,Senior Staff,1987-04-15,40000
87319,Zita,Bain,Senior Staff,1985-05-23,40000
28242,Thodoros,Vasanthakumar,Senior Staff,1986-06-15,86610
28240,Reuven,Lorcy,Senior Staff,1987-04-25,68969
87302,Martina,Garigliano,Senior Staff,1987-03-19,45472
228411,Khaled,Hofstetter,Senior Staff,1992-08-28,45332
497845,Nirmal,Ramaiah,Senior Staff,2000-01-20,42407
87284,Ranga,Fandrianto,Senior Staff,1991-01-15,40000
87274,Hilari,Gide,Senior Staff,1985-07-27,70387
497925,Basim,Gonthier,Senior Staff,1990-11-26,81735
28209,Gadiel,Millington,Senior Staff,1989-08-07,55371
87269,IEEE,Etalle,Senior Staff,1990-07-05,48145
498220,Marla,Koprowski,Senior Staff,1985-08-10,40000
203050,Chandrasekaran,Georg,Senior Staff,1985-07-03,44513
87266,Aral,Stafford,Senior Staff,1993-07-12,71463
87234,Boriana,Mungall,Senior Staff,1988-09-04,111013
498287,Oscar,Pettis,Senior Staff,1993-10-07,76629
498311,Rajmohan,Zeidenstein,Senior Staff,1996-05-27,46937
498356,Patricia,Baba,Senior Staff,1997-05-10,62803
87223,Shichao,Baezner,Senior Staff,1986-02-28,75235
498377,Pintsang,Egerstedt,Senior Staff,1987-11-30,40000
498391,Kristina,Lagarias,Senior Staff,1987-08-14,57833
87186,Shaowei,Luby,Senior Staff,1988-12-16,67970
498436,Shaowei,Keohane,Senior Staff,1989-03-03,60380
203086,Fabrizio,Oberman,Senior Staff,1985-06-19,40000
87107,Kasturi,Peir,Senior Staff,1988-01-11,72427
498462,Renny,Iisaku,Senior Staff,1986-07-19,55565
203088,Hairong,Braunschweig,Senior Staff,1988-01-28,87926
87066,Jaber,Zobel,Senior Staff,1985-12-20,40000
498478,Kwee,Feldmann,Senior Staff,1988-08-11,56688
203117,Genki,Mukaidono,Senior Staff,1987-12-02,50568
87060,Willard,Birdsall,Senior Staff,1987-03-31,60460
203126,Baziley,England,Senior Staff,1985-08-20,46452
499035,Lene,Neiman,Senior Staff,1987-01-03,82037
87047,True,Beilner,Senior Staff,1986-05-15,40000
203137,Mats,Ebeling,Senior Staff,1986-05-02,64804
86887,Martijn,Roison,Senior Staff,1993-06-23,50962
499128,Conal,Swiler,Senior Staff,1986-06-18,62421
499132,Leucio,Cyre,Senior Staff,1988-02-06,40000
228480,Marc,Gornas,Senior Staff,1987-03-23,76171
86853,Dhritiman,Giveon,Senior Staff,1990-04-21,91809
499206,Dmitry,Kohling,Senior Staff,1985-09-04,75612
499225,Constantijn,Dahlbom,Senior Staff,1985-03-25,40000
499275,Shridhar,Zlotek,Senior Staff,1985-07-22,94324
499304,Serap,Luga,Senior Staff,1985-05-03,57427
86851,Kensyu,Schusler,Senior Staff,1987-04-25,44504
203171,Marla,Angiulli,Senior Staff,1999-02-08,83906
499543,Juichirou,Kenevan,Senior Staff,1987-10-22,48968
203189,Peternela,Rusterholz,Senior Staff,1985-02-19,57671
86788,Golgen,Saoudi,Senior Staff,1986-02-08,47427
86776,Palash,Danecki,Senior Staff,1987-11-30,45270
203194,Mooi,Usery,Senior Staff,1988-02-13,40000
86691,Kagan,Serdy,Senior Staff,1987-06-28,57262
499596,Gunilla,Falby,Senior Staff,1987-11-22,40000
86629,Yolla,Sommer,Senior Staff,1987-02-20,50529
203216,Seongbin,Hofman,Senior Staff,1988-10-12,67596
86617,Mingsen,Desikan,Senior Staff,1991-09-22,59780
499890,Lorien,Hegner,Senior Staff,1994-01-30,53434
499898,Alagu,Azuma,Senior Staff,1985-09-11,40000
499920,Christ,Murtagh,Senior Staff,1986-04-17,73573
499922,Mitsuyuki,Doering,Senior Staff,1986-07-03,50525
499940,Yolla,Auria,Senior Staff,1986-04-25,43417
499986,Nathan,Ranta,Senior Staff,1985-08-11,91988
203238,Fei,Zallocco,Senior Staff,1995-05-25,72195
203247,Anoosh,Heiserman,Senior Staff,1990-07-14,61596
10053,Sanjiv,Zschoche,Senior Staff,1994-11-13,67854
86600,Baocai,Baba,Senior Staff,1987-03-31,77554
10088,Jungsoon,Syrzycki,Senior Staff,1988-09-02,65957
86573,Karlis,Yavatkar,Senior Staff,1987-05-17,51946
203268,Uno,Poujol,Senior Staff,1988-05-10,77285
10126,Kayoko,Valtorta,Senior Staff,1985-09-08,40000
228500,Martial,Fontet,Senior Staff,1985-04-29,50587
86549,Ute,Itzfeldt,Senior Staff,1988-06-24,95410
86539,Adam,Junet,Senior Staff,1988-10-06,40000
203309,Constantine,Tsukuda,Senior Staff,1990-11-26,58072
86527,Toshiko,Pollacia,Senior Staff,1994-01-07,41115
10233,Lein,Vendrig,Senior Staff,1994-04-29,40000
86499,Lech,Escriba,Senior Staff,1988-01-09,56031
86479,Mohit,Restivo,Senior Staff,1987-08-02,57989
10340,Djelloul,Laventhal,Senior Staff,1988-03-30,68132
203364,Spyrose,Herber,Senior Staff,1987-09-15,58905
203376,Rajmohan,Curless,Senior Staff,1993-04-02,40000
11555,Kotesh,Perfilyeva,Senior Staff,1986-10-14,40000
14639,Arvind,Hempstead,Senior Staff,1987-11-08,79405
86436,Hilari,Kropf,Senior Staff,1994-06-15,65248
10453,Tsvetan,Matzel,Senior Staff,1985-04-02,40000
203434,Yannik,Boreale,Senior Staff,1988-09-15,80359
28143,Adin,Teitelbaum,Senior Staff,1988-10-25,50403
86351,Jackson,Staylopatis,Senior Staff,1987-06-15,61911
86270,Prodip,Menhoudj,Senior Staff,1985-08-30,70611
10693,Berhard,Daescu,Senior Staff,1986-01-08,40000
10694,Rildo,Straney,Senior Staff,1988-01-26,53020
203459,Lunjin,Juneja,Senior Staff,1991-10-02,40000
203463,Ingmar,Nicolson,Senior Staff,1993-06-11,40000
86269,Kristinn,Swift,Senior Staff,1989-04-25,64732
10795,Supot,Naudin,Senior Staff,1993-05-03,84206
86265,Georg,Peres,Senior Staff,1987-09-18,42899
203465,Martina,Taneja,Senior Staff,1987-02-13,40000
10912,Oscal,Fasbender,Senior Staff,1986-04-23,45665
10927,Gal,Scallan,Senior Staff,1986-09-12,51819
10936,Mountaz,Schicker,Senior Staff,1990-05-09,40000
10965,Eckart,Braunschweig,Senior Staff,1986-07-29,61654
10989,Sumali,Candan,Senior Staff,1985-07-20,46406
11009,Alper,Axelband,Senior Staff,1986-09-09,75111
11031,Ottavia,Walstra,Senior Staff,1985-10-24,71654
203488,Stevo,Rosenbaum,Senior Staff,1987-11-12,46003
86191,Martial,Ulupinar,Senior Staff,1991-09-14,40000
11038,Jinya,Beidas,Senior Staff,1985-07-15,44993
11100,Berna,Cochrane,Senior Staff,1986-10-13,40000
86164,Adit,Rothe,Senior Staff,1990-12-13,40000
11139,Bogdan,Homond,Senior Staff,1990-05-11,63596
11146,Ishfaq,Masand,Senior Staff,1991-08-22,96019
203522,Make,Biros,Senior Staff,1994-03-23,54630
11197,Tadahiro,Fordan,Senior Staff,1989-09-12,88741
11203,Sakthirel,Yetto,Senior Staff,1988-01-06,68049
11232,Hidefumi,Crelier,Senior Staff,1994-08-02,43863
86068,Anneke,Harnett,Senior Staff,1988-01-10,49927
86060,Arvind,Luce,Senior Staff,1985-10-06,40000
203525,Inderjeet,Snyers,Senior Staff,1985-05-14,40000
86052,Hidekazu,Badache,Senior Staff,1986-01-26,48009
203555,Hairong,Brlek,Senior Staff,1989-12-14,80969
228544,Halsur,Legleitner,Senior Staff,1988-02-21,48865
86005,Sahrah,Samarati,Senior Staff,2000-01-16,44056
11376,Valery,Suomi,Senior Staff,1986-03-14,46964
85999,Arch,Dymetman,Senior Staff,1987-07-21,40000
28128,Huican,Slaats,Senior Staff,1987-01-26,78258
11431,Youngkon,Picht,Senior Staff,1985-09-16,44804
11441,Marlo,Aingworth,Senior Staff,1987-03-27,67352
85901,Tommaso,Hagimont,Senior Staff,1996-07-22,78584
11459,Duke,Suomi,Senior Staff,1986-05-03,40000
11501,Karsten,Ranum,Senior Staff,1991-10-24,48608
203578,Vojin,Codenie,Senior Staff,1986-02-06,84216
85827,Basant,Schach,Senior Staff,1994-01-16,55385
11513,Otmar,Mahnke,Senior Staff,1992-08-25,82525
203586,Chrisa,Cappelletti,Senior Staff,1997-03-09,84356
85825,Hongzhu,Zedlitz,Senior Staff,1991-04-26,85303
28127,Minghong,Veevers,Senior Staff,1992-05-19,60672
203595,Aria,Ariola,Senior Staff,1990-08-28,68863
85799,Radhika,Parveen,Senior Staff,1991-03-03,40000
11660,Gill,Stenning,Senior Staff,1986-11-22,65758
11696,Dante,Rothe,Senior Staff,1985-10-23,51633
11705,Arve,Hofmeyr,Senior Staff,1985-10-30,79701
11735,Amalendu,Picci,Senior Staff,1988-07-14,40000
203600,Fai,Journel,Senior Staff,1987-11-14,68032
85776,Dante,Reutenauer,Senior Staff,1985-05-01,51609
11746,Koichi,Marrakchi,Senior Staff,1988-11-17,55951
11751,Jiafu,Emiris,Senior Staff,1988-11-03,40000
11769,Chandrasekaran,Lampe,Senior Staff,1993-10-22,40000
203608,Menkae,Kroll,Senior Staff,1987-03-14,57721
85755,Aloys,Ozeri,Senior Staff,1985-06-01,82248
11931,Gunilla,Chiodo,Senior Staff,1991-01-13,73369
12011,Zhilian,Coorg,Senior Staff,1988-07-22,85833
85719,Satosi,Rosti,Senior Staff,1998-01-17,50359
85696,Wuxu,Mitzlaff,Senior Staff,1998-08-11,101476
12076,Karlis,Siprelle,Senior Staff,1985-03-25,75381
12082,Xinan,Yamaashi,Senior Staff,1986-01-29,72118
85647,Kristian,Waymire,Senior Staff,1985-11-25,49194
12149,Suebskul,Grandbois,Senior Staff,1988-10-01,109934
85633,Salvador,Snedden,Senior Staff,1987-04-30,64754
203656,Chinhyun,Brodal,Senior Staff,1986-09-24,71705
234374,Hairong,Shackell,Senior Staff,1988-06-15,66228
85624,Ayonca,Keustermans,Senior Staff,1986-06-15,57477
12270,Shakhar,Kornyak,Senior Staff,1989-08-19,52840
12272,Behnaam,Grandbois,Senior Staff,1987-12-08,43811
12303,Godehard,Braccini,Senior Staff,1988-06-13,40000
85621,Steen,Peha,Senior Staff,1993-10-04,81080
85620,Yoshinari,Chvatal,Senior Staff,1988-12-30,46107
12343,Sorina,Slaats,Senior Staff,1988-08-25,52134
203688,Hairong,Polajnar,Senior Staff,1986-12-06,93104
12395,Sanjit,Felder,Senior Staff,1995-06-05,66909
12399,Mihalis,Luga,Senior Staff,1987-12-07,85582
12411,Shao,Ibel,Senior Staff,1986-08-17,97610
85575,Kiyotoshi,Matzov,Senior Staff,1988-05-31,53077
203693,Sungwon,Pezzoli,Senior Staff,1988-11-04,40000
203695,Teiji,Tasistro,Senior Staff,1987-08-03,60401
85570,Shigehito,Karlin,Senior Staff,1986-04-05,40000
12478,Yahiko,Hopewell,Senior Staff,1991-07-06,50404
12487,Mona,Reghbati,Senior Staff,1998-12-07,40000
203759,Heon,Reutenauer,Senior Staff,1985-03-14,58729
12501,Morrie,Matheson,Senior Staff,1986-06-05,76082
28076,Suzette,Pelc,Senior Staff,1987-05-19,69666
228587,Katsuo,Basagni,Senior Staff,1999-11-28,67187
85513,Yagil,Spieker,Senior Staff,1988-04-11,61957
12553,Aral,Vesna,Senior Staff,1987-02-28,40000
12596,Breannda,Roisin,Senior Staff,1996-09-29,40000
85494,Lech,Gulik,Senior Staff,1985-08-16,40000
12608,Nectarios,Mondadori,Senior Staff,1991-02-22,40000
28074,Shmuel,Syrotiuk,Senior Staff,1987-01-15,73538
85406,Serap,Matzke,Senior Staff,1991-10-08,75826
203792,Hatim,Mahmud,Senior Staff,1996-10-11,64537
85385,Alper,Bennis,Senior Staff,1986-03-24,40000
12697,Uri,Brizzi,Senior Staff,1986-07-11,40000
228591,Tristan,Petereit,Senior Staff,1988-01-22,87658
12732,Mara,Takanami,Senior Staff,1988-04-06,74436
203808,Masaru,Atrawala,Senior Staff,1988-01-01,40000
12755,Rildo,Rodite,Senior Staff,1987-03-18,40196
12790,Gunilla,Perl,Senior Staff,1995-08-08,87760
12795,Masoud,Fordan,Senior Staff,1988-06-23,56969
12803,Gad,Boissier,Senior Staff,1985-03-16,91789
12815,Sushant,Junot,Senior Staff,1985-02-27,65073
85371,Suebskul,Lanphier,Senior Staff,1990-08-29,82701
12872,Marl,Schmittgen,Senior Staff,1986-09-09,56040
12888,Martien,Erni,Senior Staff,1986-05-07,41673
12890,Neven,Casley,Senior Staff,1985-10-31,66803
28027,Kagan,Wallrath,Senior Staff,1988-06-28,43739
85241,Martijn,Falck,Senior Staff,1988-08-22,43955
12974,Gift,Frolund,Senior Staff,1986-10-24,93034
203856,Angel,Hiroyama,Senior Staff,1994-02-16,40000
13046,Vivian,Stafford,Senior Staff,1987-04-19,40000
203873,Magdalena,Yeung,Senior Staff,1987-09-18,57318
228655,Jiong,Blokdijk,Senior Staff,1996-05-05,71596
85220,Kristin,Lipner,Senior Staff,1994-01-25,40000
13146,Haldon,Erie,Senior Staff,1985-05-25,61398
85217,Qiwen,Casley,Senior Staff,1985-11-18,70157
13170,Cheong,Bernardeschi,Senior Staff,1993-01-09,49012
13173,Arve,Horswill,Senior Staff,1987-09-24,46354
85215,Along,Detkin,Senior Staff,1988-08-02,67739
13186,Kyoichi,Barbanera,Senior Staff,1986-04-29,93138
13210,Jianhua,Klassen,Senior Staff,1997-07-27,83961
13213,Hein,Billawala,Senior Staff,1988-08-30,61131
13221,Premsyl,Famili,Senior Staff,1987-02-27,47724
13238,Ebru,Foote,Senior Staff,1993-10-10,40000
203953,Lucian,Pokrovskii,Senior Staff,1986-05-05,72418
85210,Yolla,Openshaw,Senior Staff,1987-01-20,40000
27955,Saeko,Hartvigsen,Senior Staff,1990-09-22,40000
85204,Moni,Silva,Senior Staff,1993-12-27,106160
13341,Bodh,Doering,Senior Staff,1986-03-11,40000
13405,Randy,Baba,Senior Staff,1990-05-10,60799
14621,Souichi,Wixon,Senior Staff,1987-01-20,66404
85173,Stepehn,Coombs,Senior Staff,1988-01-27,41804
13451,Gretta,Weiland,Senior Staff,1986-08-23,40000
85139,Joydip,Tagansky,Senior Staff,1990-03-18,40000
85119,Xiaobin,Himler,Senior Staff,1987-12-01,57534
203987,Apostol,Stanfel,Senior Staff,1988-12-20,48202
85079,Shan,Wossner,Senior Staff,1988-09-19,80901
85033,Garnet,Luke,Senior Staff,1985-04-03,56336
13605,Dmitry,Encarnacion,Senior Staff,1985-09-29,70404
85028,Ebru,Heydon,Senior Staff,1998-01-20,78598
85024,Zeydy,Hmelo,Senior Staff,1987-12-24,44407
204027,Alagu,Olano,Senior Staff,1986-03-28,52685
85015,Lijia,Lipner,Senior Staff,1996-01-22,68523
204029,Shaowen,Litzkow,Senior Staff,1987-05-29,83543
85007,Tze,Hiyoshi,Senior Staff,1990-10-19,40000
84994,Seongbae,Haraldson,Senior Staff,1988-05-02,40000
13766,Tremaine,Heemskerk,Senior Staff,1986-08-18,43748
13775,Arve,Maierhofer,Senior Staff,1987-10-21,70161
13786,Takushi,Berendt,Senior Staff,1989-05-19,74494
84976,Eran,Perez,Senior Staff,1985-11-29,45662
13809,Kiyotoshi,Basagni,Senior Staff,1986-01-12,43735
13846,Guiseppe,Welham,Senior Staff,1985-03-20,61097
13853,Mingsen,Roohalamini,Senior Staff,1991-03-25,61615
84931,Basem,Sommer,Senior Staff,1987-11-17,40000
27926,Mats,Huttel,Senior Staff,1985-10-23,40000
13914,Serge,Albarhamtoshy,Senior Staff,1985-08-07,41526
13916,Vidya,Wynblatt,Senior Staff,1986-06-06,90797
204067,Brigham,Pews,Senior Staff,1985-08-02,81902
84883,Vishv,Khalil,Senior Staff,1996-08-06,61829
84821,Magy,Vieri,Senior Staff,1998-05-07,112486
13999,Florian,Crouzet,Senior Staff,1995-02-25,40000
204090,Brigham,Collette,Senior Staff,1996-09-13,49175
14034,Aloys,Seghrouchni,Senior Staff,1985-08-26,69700
14041,Shan,DeMori,Senior Staff,1987-12-22,63235
14088,Mori,Leslie,Senior Staff,1987-11-10,44821
14111,Leszek,Cummings,Senior Staff,1992-09-25,52696
84747,Yoshinari,Felcyn,Senior Staff,1988-12-06,70389
14118,Kasturi,Anido,Senior Staff,1985-04-06,46248
84720,Akemi,Champarnaud,Senior Staff,1991-02-07,52534
14275,Tristan,Aseltine,Senior Staff,1999-06-30,94782
14287,Masali,Highland,Senior Staff,1992-06-04,45483
14292,Susanna,Vigier,Senior Staff,1988-02-19,41846
84672,Mihalis,Lamparter,Senior Staff,1988-07-29,71359
14380,Shigeu,Heemskerk,Senior Staff,1988-01-30,47819
204091,Akeno,Brender,Senior Staff,1987-11-04,62078
84629,Heon,Kaltofen,Senior Staff,1986-12-18,45380
14478,Munehiro,Boissier,Senior Staff,1992-06-28,40000
27914,Valter,Businaro,Senior Staff,1996-10-03,40000
84621,Weiye,Ducloy,Senior Staff,1987-04-06,74079
14498,Xiong,Selenyi,Senior Staff,1988-10-17,40000
14513,Samphel,Barreiro,Senior Staff,1985-07-28,83273
14516,Kristian,Underwood,Senior Staff,1989-04-08,73262
14522,Chuanyi,Ranta,Senior Staff,1990-01-14,40000
204134,Xiaobin,Hofmeyr,Senior Staff,1985-09-30,82203
84412,Somnath,Delgrande,Senior Staff,1987-06-28,49040
84409,Malu,Bierman,Senior Staff,1985-10-31,48939
204157,Danel,Gomatam,Senior Staff,1990-09-15,69648
14600,Jayson,Cairo,Senior Staff,1988-10-24,41352
84408,Itzchak,Kruskal,Senior Staff,1986-12-01,59996
204160,Szabolcs,Carrere,Senior Staff,1985-05-27,43589
84407,Chaoyi,Plessier,Senior Staff,1993-01-17,65315
14648,IEEE,Lorys,Senior Staff,1986-11-16,89209
204170,Rosalie,Marakhovsky,Senior Staff,1985-09-25,40000
14675,Teunis,Angel,Senior Staff,1988-09-25,40000
14723,Constantino,Assaf,Senior Staff,1993-06-01,40000
14724,Aron,Lemarechal,Senior Staff,1986-09-10,66530
204187,Wayne,Simmel,Senior Staff,1991-12-17,57986
14814,Odysseas,Nishimukai,Senior Staff,1987-10-27,40000
84298,Baruch,Roohalamini,Senior Staff,1985-08-02,70029
204206,Nathalie,Picci,Senior Staff,1996-01-03,52432
84263,Jackson,Henseler,Senior Staff,1998-09-20,68464
14854,Angus,Perko,Senior Staff,1988-03-12,48875
14865,Ute,Serra,Senior Staff,1986-07-13,61175
204259,Xiaoqiu,Denis,Senior Staff,1987-06-16,40000
84255,Ramalingam,Nations,Senior Staff,1986-06-05,44357
14888,Temple,Barriga,Senior Staff,1986-12-09,60916
14899,Alejandro,Casley,Senior Staff,1985-02-22,64365
14928,Satoru,Mukaidono,Senior Staff,1985-05-17,53377
84242,Tremaine,Panienski,Senior Staff,1990-10-04,41226
204287,Rayond,Rande,Senior Staff,1990-11-01,71074
14983,Hyuckchul,Pouyioutas,Senior Staff,1988-12-26,86754
15018,Ramalingam,Prenel,Senior Staff,1993-03-11,40668
204292,Khaled,Argence,Senior Staff,1985-04-10,82607
15071,Ayonca,Couchot,Senior Staff,1988-10-15,97484
228672,Goetz,Pulkowski,Senior Staff,1986-12-17,47099
84137,Genevieve,Baik,Senior Staff,1987-10-18,40000
27888,Berna,Birta,Senior Staff,1989-11-02,44357
15105,Sudhanshu,Itzigehl,Senior Staff,1989-11-22,75800
84095,Ziyad,Boudaillier,Senior Staff,1988-09-29,40000
15218,Shuky,Conry,Senior Staff,1992-08-10,44614
27883,Woody,Nilsson,Senior Staff,1991-06-18,40000
84061,Khaled,Gopalakrishnan,Senior Staff,1985-07-31,46453
15243,Mountaz,Famili,Senior Staff,1992-09-19,41015
15248,Edwin,Baar,Senior Staff,1990-03-22,64696
15271,Shiv,Bernardeschi,Senior Staff,1986-12-05,88026
15292,Miyeon,Lammel,Senior Staff,1986-07-31,87586
84021,Parviz,Bierbaum,Senior Staff,1985-08-01,43890
15330,Jaroslava,Chinal,Senior Staff,1988-05-30,53020
83977,Masali,Yetim,Senior Staff,1993-03-19,47578
27854,Yurii,Unni,Senior Staff,1985-11-11,40000
83887,Doohun,Ciolek,Senior Staff,1985-03-17,60749
15372,Nahum,Broder,Senior Staff,1988-10-12,79245
15375,Shuho,Manders,Senior Staff,1994-11-03,65920
83873,Jaihie,Bednarek,Senior Staff,1987-04-14,57181
15410,Wilmer,Kushner,Senior Staff,1989-09-13,58123
27801,Naraig,Danecki,Senior Staff,1986-02-19,49614
15454,Hongzue,Cesareni,Senior Staff,1986-02-27,57571
83808,Danel,Setiz,Senior Staff,1987-01-23,63640
11537,DAIDA,Pehl,Senior Staff,1986-07-06,96023
15565,True,Muchinsky,Senior Staff,1986-12-16,73532
83792,Otmar,Nishimukai,Senior Staff,1994-10-08,40000
14509,Danil,Aloia,Senior Staff,1995-12-17,40000
15641,Jaana,Roisin,Senior Staff,1993-04-07,56588
27786,Lijia,Taubman,Senior Staff,1987-05-12,40000
83776,Irene,Onuegbe,Senior Staff,1986-08-09,40000
15687,Dekang,Ambroszkiewicz,Senior Staff,1990-02-13,62333
83747,Kristine,Schwabacher,Senior Staff,1985-08-26,65023
15726,Zhilian,Parascandalo,Senior Staff,1996-08-28,70522
83699,Fayez,Luby,Senior Staff,1999-06-09,41500
204526,Vojin,Kulisch,Senior Staff,1987-05-01,54338
83634,Danae,Randi,Senior Staff,1985-06-24,40000
15799,Manton,Gelosh,Senior Staff,1988-05-07,64458
15809,Mingsen,Antonisse,Senior Staff,1988-06-07,50619
15861,Gio,Anido,Senior Staff,1988-12-19,50890
204530,Changho,Fritzsche,Senior Staff,1986-05-28,40000
83597,Sajjan,Llado,Senior Staff,1998-04-18,60964
83583,Guadalupe,Sethi,Senior Staff,1988-01-20,40000
204540,Lene,Wroclawski,Senior Staff,1991-02-19,66456
15912,Piyawadee,Cichocki,Senior Staff,1988-06-07,93126
228778,Yoshinari,Rettelbach,Senior Staff,1988-08-30,73043
83565,Nevio,Beidas,Senior Staff,1988-06-08,40000
15977,King,Ballarin,Senior Staff,1994-11-03,44282
83507,Shugo,Chimia,Senior Staff,1987-08-22,40000
83478,Goa,Budinsky,Senior Staff,1986-04-06,40000
27772,Shahaf,Salvesen,Senior Staff,1987-07-04,78337
83476,Steve,Porenta,Senior Staff,1989-10-22,42521
236187,Bokyung,Pollock,Senior Staff,1988-03-29,45247
27756,Stevo,Suwa,Senior Staff,1993-01-28,67919
83260,Premsyl,Markovitch,Senior Staff,1987-06-25,40000
83244,Constantine,Hiroyama,Senior Staff,1986-09-18,40000
83168,Yechiam,Danner,Senior Staff,1987-07-08,40000
16229,Ronnie,Lanzelotte,Senior Staff,1996-09-17,40000
16234,Jacopo,Basart,Senior Staff,1986-05-14,40000
83167,Nagui,Chachaty,Senior Staff,1990-07-14,40000
16266,Mikhail,Sethi,Senior Staff,1985-10-25,57642
234438,Sreekrishna,Schnelling,Senior Staff,1985-06-19,59939
83057,Niteen,Passafiume,Senior Staff,1985-12-19,65901
16274,Sadun,Navazio,Senior Staff,1986-05-19,65521
16341,Boutros,Fendler,Senior Staff,1999-12-08,40000
16355,Nikolaos,Luca,Senior Staff,1986-07-01,80403
16365,Janalee,Mellouli,Senior Staff,1985-04-27,40000
16380,Zhilian,Chleq,Senior Staff,1986-06-01,42820
16396,Guangming,Yoshimura,Senior Staff,1988-02-26,77582
16397,Shimshon,Cusworth,Senior Staff,1985-05-24,66757
16398,Limsoon,Krzyzanowski,Senior Staff,1993-07-31,71254
16399,Apostol,Collette,Senior Staff,1992-04-16,59384
27708,Dayanand,Gill,Senior Staff,1986-06-02,40000
16446,Jouko,Chinin,Senior Staff,1987-07-06,94600
83023,Kensei,McDermid,Senior Staff,1992-01-08,45003
16478,Bedir,Wroclawski,Senior Staff,1988-09-27,40000
16479,Jixiang,Eiter,Senior Staff,1986-04-14,62446
16486,Sanjay,Perin,Senior Staff,1986-03-18,57496
16500,Elvis,Servieres,Senior Staff,1985-07-15,46887
16510,Mototsugu,Vecchio,Senior Staff,1986-04-06,40000
27671,JiYoung,Flasterstein,Senior Staff,1989-12-18,40000
236451,Taegyun,Mahmud,Senior Staff,1996-01-16,40000
16567,Hein,Senzako,Senior Staff,1989-12-24,40000
16607,Vishwani,Honglei,Senior Staff,1987-09-18,54558
83006,Miyeon,Pelz,Senior Staff,1986-10-18,92113
204703,Sreekrishna,Spataro,Senior Staff,1993-08-07,72587
16658,Florian,Soicher,Senior Staff,1986-01-18,50917
16672,Georgi,Peris,Senior Staff,1986-03-13,55265
27580,Mona,Haumacher,Senior Staff,1996-09-28,41048
82956,Sudhanshu,Sundgren,Senior Staff,1986-08-03,62554
